SMILES,Type,Relation,Value
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,IC50,,
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,IC50,'=',267
ClC(Cl)(Cl)Cl,IC50,,
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,IC50,'=',3.518
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,IC50,,
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,IC50,,
CCCCOc1ccc(OCCCN2CCOCC2)cc1,IC50,,
CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3ncc4ccccc4n3)c(=O)c21,IC50,'>',10000
CN1[C@@H]2CC[C@H]1C[C@@H](CC(c1ccccc1)(c1ccccc1)c1ccccc1)C2,IC50,'=',105
CN1[C@@H]2CC[C@H]1C[C@@H](CC(C(=O)O)(c1ccccc1)c1ccccc1)C2,IC50,'=',277
CCN1CC=C(c2ccccc2)C(C(=O)OCCc2ccc(OC)cc2)C1.O=C(O)C(=O)O,IC50,'=',159
CN1[C@@H]2CC[C@H]1C[C@@H](CC(CO)(c1ccccc1)c1ccccc1)C2,IC50,'<',10
CC(=O)N1CCCC(c2ccccc2)(C2CCN(Cc3ccc(Br)cc3)CC2)C1,IC50,'=',10000
CN1[C@@H]2CC[C@H]1C[C@@H](CC(CNC(=O)NCc1ccccc1)(c1ccccc1)c1ccccc1)C2,IC50,'=',1017
CCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1.O=C(O)C(O)C(O)C(=O)O,IC50,'=',30.2
C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(CO)(c1ccccc1)c1ccccc1)C2.[Br-],IC50,'<',10
CCN1CCC(c2ccccc2)=C(C(=O)Oc2ccccc2)C1.O=C(O)C(=O)O,IC50,'=',1819.5
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)N(Cc1ccsc1)c1ccccc1)C2,IC50,'=',73.8
Nn1nnc2ccccc21,IC50,,
CNCCc1ccccn1,IC50,,
Cc1cc(/C=C2\CN3CCC2CC3)on1,IC50,'~',10000
COc1ccc(COc2ccc(-c3cc(/C=C4/CN5CCC4C5)on3)cc2OCc2ccc(OC)cc2)cc1,IC50,'=',1228
O=C(C1CN(S(=O)(=O)c2cccc3nonc23)C1)N1CC2CN(c3ccncc3)CC2C1,IC50,'=',2000
,,,
Cn1cc(S(=O)(=O)N2CC(C(=O)N3CCN(c4ccncc4)CC3)C2)cn1,IC50,'=',1230.27
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(C)ccc2C1O3,IC50,'=',3277.5
COc1cc(CO/N=C/C2CN3CCC2C3)on1.Cl,IC50,'=',16700
CCN1CCN(c2ccc(NC(=O)c3ccccc3OC)cc2Cl)CC1,IC50,'=',820
CCN1CCN(c2ccc(NC(=O)c3ccc(C)cc3)cc2Cl)CC1,IC50,'=',2900
,,,
,,,
CCN1CCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,IC50,'=',575.44
CN1CCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,IC50,'=',43.65
O=C(C(Cc1ccccc1)c1ccccc1)N1CCCNCC1,IC50,'>',10000
CCN1CCCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,IC50,'=',38
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,IC50,'=',21
CC(=O)NCC(C[C@H]1C[C@H]2CC[C@@H](C1)N2C)(c1ccccc1)c1ccccc1,IC50,'=',2198
CCN1CCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1(C)C,IC50,'=',89.13
Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1.[Br-],IC50,,
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,IC50,,
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,IC50,,
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,IC50,,
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,IC50,,
CN1CCC=C(c2nsnc2OCCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,IC50,'=',147910.84
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,IC50,,
CCCCCCOC(=O)C1=C(c2ccccc2)CCN(CC)C1.O=C(O)C(=O)O,IC50,'=',35
CCCCCc1noc(C2=C(c3ccccc3)CCN(CC)C2)n1.O=C(O)C(=O)O,IC50,'=',1087.7
CCCOC(=O)C1CN(CC)CC=C1c1ccccc1.O=C(O)C(=O)O,IC50,'=',291.2
C(#Cc1ccccc1)CO/N=C1\CN2CCC1C2,IC50,'=',5420
CC(C)=CCC/C(C)=C/CO,IC50,,
CN(C)c1nc(N(C)C)nc(N(C)C)n1,IC50,,
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,IC50,'=',1192
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,IC50,,
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,IC50,,
O=C(O[C@H]1CN2CCC1CC2)C(O)(c1ccccc1)c1ccccc1,IC50,'=',0.36
O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1.[Br-],IC50,'=',0.14
O=C(c1ccccc1C(F)(F)F)N1CCC(Cc2ccccc2)CC1,IC50,,
CCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1.O=C(O)C(=O)O,IC50,'=',84.8
CC#CCC#CCO/N=C1\CN2CCC1C2,IC50,'=',5680
CN1CCN(C2=Nc3cc(OS(C)(=O)=O)ccc3Nc3ccccc32)CC1,IC50,'=',38
CCCCCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1,IC50,'=',30.4
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,IC50,'>',10000
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1c(C#N)cnc3ccccc13)c(=O)n2C,IC50,'>',10000
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,IC50,'>',10000
CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1cnc3ccccc3n1)c(=O)n2C,IC50,'>',10000
CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,IC50,'>',10000
Cn1c(=O)c2c(c(C#N)c(N3CCC[C@H](N)C3)n2Cc2ccccc2)n(C)c1=O,IC50,'>',10000
CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21,IC50,'>',10000
Cn1cnc2c(C#N)c(N3CCC[C@H](N)C3)n(Cc3ccccc3)c2c1=O,IC50,'>',10000
CCN1CCC(c2ccccc2)=C(C(=O)OCC2CCCCC2)C1.O=C(O)C(=O)O,IC50,'=',14.5
O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1cccs1)c1cccs1.[Br-],IC50,'=',0.34
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccccc3)C2)cc1,IC50,'=',1995.26
CCCCCCOc1nsnc1C1=CCCN(C)C1,IC50,'=',81.28
CCCCCOc1nsnc1C1=CCCN(C)C1,IC50,'=',33.11
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2ccccc2C1O3,IC50,'=',5009.3
CN(C)Cc1nc(-c2ccc(C(C)(C)C)cc2)n(-c2cccc(O)c2)n1,IC50,'>',10000
,IC50,,
CC1=C2C(=CO[C@H](C)[C@H]2C)C(O)=C(C(=O)O)C1=O,IC50,,
,,,
CN1CCC=C(c2nsnc2OCCCCn2cccc2)C1,IC50,'=',275.42
CNCCCCOc1nsnc1C1=CCCN(C)C1,IC50,'=',7079.46
CN1CCC=C(c2nsnc2OCCCCn2ccnc2)C1,IC50,'=',52480.75
CN1CCC=C(c2nsnc2OCC#Cc2ccccc2)C1,IC50,'=',2137.96
CN1CCC=C(c2nsnc2OCCCCCCN)C1,IC50,'=',3981.07
CN1CCC=C(c2nsnc2OCCCN)C1,IC50,'=',14791.08
CCCCCCOc1nsnc1C1=CCCN(C)C1,IC50,'=',4897.79
CN1CCC=C(c2nsnc2OCCCCn2ccnc2)C1,IC50,'=',870.96
CN1CCC=C(c2nsnc2OCCCCn2cccc2)C1,IC50,'=',12022.64
CN1CCN(C2=Nc3ccccc3Nc3ccc(Cl)cc32)CC1,IC50,'=',6
C[N+]1(C)CCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,IC50,'>',10000
COc1ccc(-c2ccc(CCCNc3ccc(CN4CCOCC4)cc3)nn2)cc1,IC50,'>',10000
CC(=O)C(C)CC#CCN1CCCC1,IC50,'=',2800
Cl.N#Cc1cc(CO/N=C/C2CN3CCC2CC3)on1,IC50,'=',132700
COc1cc(CO/N=C2\CN3CCC2C3)on1.Cl,IC50,'=',131
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,IC50,,
O=C(O)CNCP(=O)(O)O,IC50,,
CCOC(=O)c1ccc(NC(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCN(Cc3ccc(O)cc3)C2)cc1,IC50,'=',12589.25
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCN(Cc3ccc(O)cc3)C2)cc1,IC50,'=',1000
CCO/N=C1\CN2CCC1C2,IC50,,
CC#CCn1c(N2CCNCC2)nc2cnn(Cc3nc(C)c4ccccc4n3)c(=O)c21,IC50,'=',2804
CCCNC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(C#N)cc3)C2)cc1,IC50,'>',3162.28
CCNC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(C#N)cc3)C2)cc1,IC50,'>',3162.28
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(N)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],IC50,'=',1258.93
CCCCC#CCO/N=C1\CN2CCC1C2,IC50,'=',7890
COc1cccc(CN(C(=O)O[C@@H]2C[C@H]3CC[C@@H](C2)N3C)c2ccccc2)c1,IC50,'=',1206.8
CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccccc1)c1ccccc1)C2,IC50,'=',161.3
CCCOc1nsnc1C1=CCCN(C)C1,IC50,'=',52.48
O=C(CCNS(=O)(=O)c1cccc2nonc12)N1CCN(c2ccc(Br)cn2)CC1,IC50,'=',1100
O=C(CCNS(=O)(=O)c1ccc2nsnc2c1)N1CCN(c2ccncc2)CC1,IC50,'>',10000
Nc1ccc(S(N)(=O)=O)cc1,IC50,,
CN1CCN(C(=O)C(Cc2cccnc2)c2ccccc2)CC1,IC50,'=',501.19
COCCN1CCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,IC50,'>',10000
CN(C)CCNC(=O)C(Cc1ccccc1)c1ccccc1,IC50,'>',10000
COc1ccc(Cn2cc(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,IC50,'=',2140
COc1ccc(Cn2cc(C(=O)NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c3ccccc32)cc1,IC50,'=',2050
COc1ccc(Cn2cc(C(=O)NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c(=O)c3ccccc32)cc1,IC50,'=',2780
O=C1CCc2ccccc2N1CCCN1CCC(Cc2ccccc2)CC1,IC50,'=',2630.27
CC#CCn1c(N2CCCNCC2)nc2cnn(Cc3nc(C)c4ccccc4n3)c(=O)c21,IC50,'=',954
Cc1ccsc1CN(C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C)c1ccccc1.[Br-],IC50,'=',3.8
Cc1ccc(CN(C(=O)O[C@@H]2C[C@H]3CC[C@@H](C2)[N+]3(C)C)c2ccccc2)s1.[Br-],IC50,'=',15.8
C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccc(Br)cc1)c1ccccc1)C2.[Br-],IC50,'=',33.4
CC(C)N1CCCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,IC50,'=',104.71
CN1CCCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,IC50,'=',95.5
O=C(C(Cc1ccccc1)c1ccccc1)N1CCN2CCCCC2C1,IC50,'=',1995.26
CC(C)N1CCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,IC50,'=',436.52
CN1CCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1c1ccccc1,IC50,'>',10000
CCN1CCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1(C)C,IC50,'=',90
C#C/C=C/CO/N=C1\CN2CCC1C2,IC50,'=',216
O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1ccsc1)c1ccsc1.[Br-],IC50,'=',0.23
O=C(O[C@H]1CN2CCC1CC2)C1c2ccccc2Oc2ccccc21,IC50,'=',0.31
O=C(O[C@H]1CN2CCC1CC2)C1c2ccccc2CCc2ccccc21,IC50,'=',15
O=C(O[C@H]1CN2CCC1CC2)C(O)(c1cccs1)c1cccs1,IC50,'=',0.2
C[N+]12CCC(CC1)[C@@H](OC(=O)C(O)(c1cccs1)c1cccs1)C2.[Br-],IC50,'=',0.43
O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C1c2ccccc2Oc2ccccc21.[Br-],IC50,'=',0.44
O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C1(O)c2ccccc2Oc2ccccc21.[Br-],IC50,'=',0.29
O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)[C@](O)(c1cccs1)C1CCCC1.[Br-],IC50,'=',0.15
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,IC50,,
NC(=O)N1c2ccccc2C=Cc2ccccc21,IC50,,
CS(=O)(=O)OCCCCOS(C)(=O)=O,IC50,,
CCN1CC=C(c2ccccc2)C(C(=O)OC)C1.O=C(O)C(=O)O,IC50,'=',33117.6
O=C(c1ccccc1Cl)N1CCC(Cc2ccccc2)CC1,IC50,,
CCN1CC=C(c2ccccc2)C(C(=O)Oc2ccccc2)C1.O=C(O)C(=O)O,IC50,'=',19027.3
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,IC50,,
[N-]=[N+]=CC(=O)OC[C@H](N)C(=O)O,IC50,,
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,IC50,,
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,IC50,,
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,IC50,'=',6869
Cl.Clc1cc(CO/N=C/C2CN3CCC2C3)on1,IC50,'=',44
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12,IC50,'=',548.2
CCC(=O)N1CCN(CC(=O)NC2CCCCC2)CC1,IC50,'>',100000
CCC(=O)N1CCN(CC(=O)NC(CC)CC)CC1,IC50,'>',100000
CCCCCOC(=O)C1=C(c2ccccc2)CCN(CC)C1.O=C(O)C(=O)O,IC50,'=',63.7
Cc1cc(N(C)CCN(C)C)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,IC50,'=',1300
CCN1CC=C(c2ccccc2)C(C(=O)OCCc2ccccc2)C1.O=C(O)C(=O)O,IC50,'=',233.6
O=C(O)CO,IC50,,
CN1CCC=C(c2nsnc2OCCCCCN)C1,IC50,'=',44668.36
CCCCCCOc1nsnc1C1=CCCN(C)C1,IC50,'=',954.99
Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)ccc12,IC50,'=',5000
CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,IC50,,
,IC50,,
COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,IC50,,
,,,
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3ccc(F)cc3)C2)cc1.[I-],IC50,'=',100
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],IC50,'=',25.12
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,IC50,,
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,IC50,,
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,IC50,,
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,IC50,,
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,IC50,,
CN1CCC[C@H]1c1cccnc1,IC50,,
CC(C)(CO)C(O)C(=O)NCCCO,IC50,,
CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,IC50,,
O=C(O)c1ccccc1O,IC50,,
Cc1cccc(Nc2ccccc2C(=O)O)c1C,IC50,,
,IC50,,
,IC50,,
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCN(Cc3ccc(O)cc3)C2)cc1,IC50,'=',1000
CCC(O)(C(=O)N[C@H]1CN2CCC1CC2)c1cccs1,IC50,'=',176.7
Cc1noc(C)c1S(=O)(=O)N1CCN(c2ccc(N3CCCC(C)(C)C3)nn2)CC1,IC50,'=',288
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,IC50,'>',10000
C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,IC50,,
c1ccc2[nH]c(-c3cscn3)nc2c1,IC50,,
C[C@@H](O)[C@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1,IC50,,
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,IC50,,
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,IC50,'=',10666
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,IC50,,
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,IC50,,
O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,IC50,,
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,,
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,IC50,,
O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)N(Cc1ccccc1)c1ccccc1.[Br-],IC50,'=',15.1
NNCCc1ccccc1,IC50,,
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,IC50,,
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,IC50,,
CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,IC50,,
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,IC50,,
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,IC50,'=',12
CCN1CCN(c2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2Cl)CC1,IC50,'=',2900
C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccccc1)c1ccccc1)C2.[Br-],IC50,'=',4.5
C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1cccs1)c1ccccc1)C2.[Br-],IC50,'=',2.4
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,IC50,,
Cn1c(=O)c2c(ncn2C)n(C)c1=O,IC50,,
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,IC50,,
CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,IC50,,
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,IC50,,
CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,IC50,,
CC(=O)OCC(COC(C)=O)OC(C)=O,IC50,,
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,IC50,,
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,IC50,,
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,IC50,,
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,IC50,,
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,IC50,,
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,IC50,,
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,IC50,,
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,IC50,,
CCO,IC50,,
CCCCN(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,IC50,'=',1.1
,,,
Cc1cnccc1N1CCN(C(=O)CCNS(=O)(=O)c2cccc3nsnc23)CC1,IC50,'=',2000
O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2ccnc(Cl)c2)CC1,IC50,'>',10000
O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2cc(Cl)ccn2)CC1,IC50,'=',4500
O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2ncccn2)CC1,IC50,'>',10000
O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2nc3ccccc3s2)CC1,IC50,'>',10000
Cc1ccc2nonc2c1S(=O)(=O)NCCC(=O)N1CCN(c2ccc(Br)cn2)CC1,IC50,'>',10000
O=C(CCNS(=O)(=O)c1cccc2cccnc12)N1CCN(c2ccc(Br)cn2)CC1,IC50,'>',10000
COc1cccc(S(=O)(=O)NCCC(=O)N2CCN(c3ccc(Br)cn3)CC2)c1,IC50,'>',10000
O=C(CCNS(=O)(=O)c1cccc(-n2cnnn2)c1)N1CCN(c2ccncc2)CC1,IC50,'>',10000
,,,
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,IC50,,
C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,IC50,,
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,IC50,,
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,IC50,,
CCN1CCN(c2ccc(NC(=O)c3ccc(OC)cc3)cc2Cl)CC1,IC50,'=',3200
Cc1ccccc1C(OCCN(C)C)c1ccccc1,IC50,'=',148
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,IC50,,
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,IC50,,
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,IC50,,
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,IC50,,
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,IC50,,
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,IC50,,
COC(=O)c1ccccc1O,IC50,,
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC4CCN(CCCC(=O)c5ccccc5C)CC4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,IC50,'=',300
CCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1.O=C(O)C(=O)O,IC50,'=',27.3
